	Col-0h	Col-12h	Col-24h	28-0h	28-12h	28-24h	60-0h	60-12h	60-24h
AT5G46080	0.194134385	2.841724958	2.564712007	0.3446286	3.179450653	2.170788088	0.029897986	3.052472958	1.900391375
AT5G46110	-0.165778178	-0.904341388	-1.057538299	-0.6253949	-1.283044987	-0.869507579	-0.304485016	-1.519401822	-0.542596042
AT5G46130	1.003317063	2.434251838	4.198366037	2.533519	3.645837192	8.33460828	0.882341667	3.95285204	3.499830696
AT5G46140	0.059121599	-0.353142015	-0.110120499	-0.9497937	-0.99335716	1.092918948	-1.126930705	-1.336742688	1.250948707
AT5G46180	0.189321531	0.309140409	1.12489016	0.2672757	0.58312289	0.768664953	0.218226516	0.681251963	0.719125704
AT5G46220	0.427860809	-0.557544739	-1.569736834	0.4330263	-1.899728652	-1.658991932	-0.763841023	-1.469064032	0.333910429
AT5G46230	0.256683728	1.065971351	1.739386565	0.5063182	1.482520864	1.65954984	0.083403963	1.148377634	1.325818828
AT5G46250	0.087555892	0.886851163	0.593263828	0.1823068	1.10844717	0.513793246	0.375631667	1.174882366	0.361746352
AT5G46295	-0.427002071	3.292641673	2.51808586	0.5923433	3.162864102	2.173827295	-0.408083123	1.543777794	1.081875198
AT5G46330	-0.120848161	1.440823386	-0.543810485	-0.2509118	0.785798406	-0.34932367	-0.229527645	-0.215666408	-0.399701591
AT5G46350	0.743298775	2.394986681	4.787525219	0.9213002	3.078154152	4.601763019	0.546237498	3.441102625	4.025829018
AT5G46390	0.057163543	-0.715099138	-0.780244673	-0.2076032	-1.122053283	-0.496606928	-0.142491578	-1.262888592	-0.500661763
AT5G46410	0.507721419	1.003440553	0.703275416	0.1719776	0.832043483	0.768302254	0.272752401	1.039746364	0.826625391
AT5G46470	0.240608798	1.191926943	0.695581559	0.2486865	1.063688319	0.806727812	0.139819219	1.106791175	1.157685446
AT5G46490	0.167250592	1.050969312	1.666954762	0.1206411	1.067461527	1.568899448	0.086072037	0.873418177	1.365040275
AT5G46500	0.286284741	2.530695943	4.163631809	0.6056646	2.710179569	5.430511489	0.451284662	2.446363869	3.950424035
AT5G46520	-0.062982106	1.789791148	1.593568961	0.1432286	1.796773623	1.789734306	-0.457640061	1.506650947	1.621729075
AT5G46580	0.020224624	-0.815199217	-0.794995763	-0.05331008	-1.44624811	-0.635453435	-0.125444168	-1.632958353	-0.512967497
AT5G46590	-0.213263305	-0.351348374	-0.065449735	-0.1227826	-0.319818633	1.004067685	0.534234943	1.203822278	1.456344867
AT5G46600	-0.200667624	-0.984748864	-0.952308017	0.07564946	-1.001385954	-1.46003668	-0.212038315	-1.620442433	0.201914983
AT5G46690	-0.130249812	-0.783021886	-1.298801465	-0.2862133	-1.036775338	-0.857896026	-0.138151091	-0.578048578	-0.527208544
AT5G46730	-0.719373995	-1.239399422	-0.520549879	-0.9017802	-0.8520122	0.613853264	-0.592090338	-0.761861291	-0.048720315
AT5G46780	-0.353617031	0.693428441	1.283080617	-0.1107081	1.02787527	0.875659207	-0.255411129	0.816872836	0.928138258
AT5G46890	-3.077443476	-3.132222942	-0.54225415	-2.790161	-6.547142777	-3.440523679	-3.030416546	-10.17237837	-5.253498955
AT5G46900	-2.541582452	-2.859861542	-1.140396273	-2.045663	-7.812312794	-3.322699	-1.826847549	-8.92087424	-5.200880102
AT5G46960	2.359745638	2.251322598	6.49617018	1.650787	0.273342961	5.358218776	2.425820669	4.613421513	7.206654756
AT5G47050	-0.441983989	-0.170563197	1.175083005	-0.2131132	0.350216831	0.996079054	-0.447698234	0.825206808	0.815122596
AT5G47060	0.270008353	0.50888317	0.33548183	0.200473	-0.047406264	0.492193224	-0.041683144	0.160968609	1.018737803
AT5G47070	0.205049233	1.905809017	1.795055123	0.7070011	2.217007394	2.038253583	0.722222058	2.039202433	1.610360334
AT5G47120	2.805924363	2.891687766	2.937200063	2.888778	3.456172599	3.114902892	2.092243808	3.276814619	2.903114871
AT5G47130	0.0560623	0.933426101	2.161413059	-0.5554827	0.663271339	1.946670182	-0.286602102	0.3276814	1.637041743
AT5G47140	0.206847094	1.056249985	1.563010641	0.2864908	1.002883654	1.508957799	0.38236491	1.008101485	1.483327612
AT5G47190	0.004792895	-0.546653482	-1.024643689	-0.1291474	-0.852189069	-1.004938532	0.048085176	-1.182582469	-0.794737303
AT5G47220	-0.497061847	1.792844337	2.982261556	0.2418898	2.706400717	2.2739522	0.237380579	1.605073708	1.015002712
AT5G47230	-0.655513317	1.747312281	1.387162052	0.04610471	1.800937772	1.014432034	-0.140816974	1.25704621	0.798149334
AT5G47240	-0.207425373	0.552651946	-1.336227221	0.1729881	-0.472451331	-1.30888092	-0.072376157	0.472542718	-0.719805106
AT5G47330	-0.466406464	-0.980488188	-2.040823573	-0.6081785	-1.693196474	-2.100469227	-1.126634342	-2.061027366	-2.034234777
AT5G47370	-0.423859093	0.526926429	-0.609624886	-0.2522164	0.29971192	-0.896787046	-0.239718488	0.25246559	-1.218093333
AT5G47380	1.413811436	0.588481502	0.061270985	1.368837	0.530834091	0.218067641	1.182887014	0.917047324	0.482702296
AT5G47420	1.898222007	2.234266024	1.392680098	1.37045	1.800410217	0.82707234	1.87897291	2.2263152	1.080519604
AT5G47440	0.287295845	0.219568721	-1.122008661	-0.1621249	-0.388185928	-1.024252409	-0.102871888	-0.250257753	-0.964605529
AT5G47450	-0.810510802	-2.40072486	-1.028406054	-1.311406	-1.710402565	-3.041632273	-0.484152619	-2.406113745	-3.585402627
AT5G47530	-1.428185143	0.345989743	-0.831441317	-1.005142	0.112199838	-2.639756977	-1.266102056	-0.226589001	-2.002977233
AT5G47550	-0.314164059	-0.514793851	-0.905609332	-0.3063667	-0.911976964	-0.511474941	-0.357121482	-1.216671842	-1.056733659
AT5G47580	0.256255847	1.072913021	1.049649403	0.4832519	1.510357141	0.831134326	0.405818268	1.369894931	0.5864451
AT5G47610	-0.265454739	-0.443960188	-0.124120462	-0.3921855	-1.350054327	-0.844015784	-0.448782839	-1.841676663	-1.225089712
AT5G47630	0.121225819	-0.608099932	-0.602569143	-0.01183411	-0.968587716	-0.457951952	-0.061388035	-1.108063367	-0.281330842
AT5G47635	-0.40906488	-0.099505943	0.241560838	-0.4219072	-0.496167592	-1.409545722	-0.073823718	-0.658287222	0.300688486
AT5G47640	-0.341202993	-1.148620281	-0.726201064	-0.39135	-1.525128407	-0.63949346	-0.273191058	-1.370966187	-0.660158422
AT5G47730	-0.273680688	1.719436743	0.806453348	-0.1630219	1.648866633	0.572969366	-0.279071708	1.437641184	0.555713546
AT5G47850	-1.15128008	4.839459478	4.420129172	0.01540695	3.798885393	2.797708635	0.226697258	2.48974217	3.438897747
AT5G47900	0.064242759	-0.491066328	-0.570653742	-0.2985664	-0.968726243	-0.485091327	-0.132027152	-1.272929334	-0.197121391
AT5G47910	-0.284276885	0.917803133	1.611233928	-0.29247	1.440931966	1.434235372	-0.142748497	1.339286213	1.196113729
AT5G47920	1.062779708	1.012209963	1.078170778	1.440608	1.567288077	1.949346251	1.466000085	2.085453805	1.804514867
AT5G47950	-0.483924964	-0.572337561	-0.29512616	-0.1713553	-0.749375295	-1.479079336	0.418325045	-1.106997287	-0.957895908
AT5G47960	0.00818213	1.273581917	1.291364075	0.5853024	1.12791616	0.781473245	0.271243996	1.133964299	1.581726358
AT5G47980	-0.190270072	-1.133373686	-0.140091715	0.2857838	-1.340971837	-2.975520204	0.865446253	-1.743459623	-2.263186306
AT5G47990	0.020637776	-0.924290709	0.004177208	0.5687018	-1.958297876	-2.441722968	1.210956545	-1.801596132	-1.868809718
AT5G48000	-0.607521445	-1.082474837	0.055620023	-0.1141791	-1.603786356	-1.714612183	0.565728929	-2.096890281	-0.931612305
AT5G48010	-0.667972141	-1.009816931	0.000951342	-0.07802175	-1.648526965	-1.645366866	0.487583463	-1.718587551	-0.749471193
AT5G48070	-0.090671924	-0.521420422	-0.609355853	-0.5171559	-1.468411757	-0.619376082	-0.452580923	-1.91000764	-0.031368974
AT5G48170	-0.687038257	-1.181067124	-0.311591256	-0.2346443	-0.373146174	-0.38852547	0.153782499	-0.237452919	-0.456195569
AT5G48175	-1.754379985	1.177794835	0.529115079	-0.7601127	0.583524913	1.432141383	-0.911477811	0.571672974	1.758840184
AT5G48180	0.380612387	0.156877779	1.064502754	0.9051212	0.753230971	1.149172222	0.802708758	0.801503939	1.083064008
AT5G48220	-0.191843867	-1.036034716	-0.900743374	-0.1421471	-1.498328194	-0.817537001	0.003216466	-1.708817688	-0.496118059
AT5G48250	0.151793298	-0.18981404	-1.008139423	-0.1196779	-0.612944512	-0.174938664	-0.165216952	-0.384734232	-0.168763784
AT5G48370	-0.105069452	1.313110147	0.568240626	0.2190556	1.475241185	0.778936647	0.05523044	1.687736696	0.504996174
AT5G48380	-0.39830735	2.093053853	1.496298525	-0.4480472	2.041475634	1.383996203	-0.454492067	1.46125662	1.199114825
AT5G48390	-0.229733602	0.639928596	0.227573196	0.021029	1.300049199	0.610783336	-0.0086932	1.168543687	0.264153703
AT5G48400	-0.103315565	4.887559599	6.221239945	-0.5201697	5.548021956	5.66415823	0.096753507	5.601038704	5.489346366
AT5G48410	0.438909087	2.361961795	3.620497588	0.2164494	3.127777984	3.635592057	0.848302136	3.63575639	3.425505287
AT5G48485	-0.555823551	-0.26193825	0.568410869	-0.3489532	-0.01660394	-0.210675523	-0.989103406	-1.289595858	-1.066286983
AT5G48490	-0.463044279	-1.501285918	-1.250169062	-0.9784666	-0.959199653	-1.384933807	-1.045466626	-1.330722201	-1.352064709
AT5G48530	-0.307844691	2.007556935	2.873248383	-0.2062419	2.430376603	2.147564823	-0.271360897	2.060290599	1.808315215
AT5G48540	-0.592364405	2.582005301	4.190765657	-0.8344468	2.860670529	3.312128634	-0.68590266	2.168914903	2.816048345
AT5G48545	-0.503947371	-0.849491644	-0.523528397	-0.4694945	-1.168192749	-0.793404474	-0.206353441	-1.18555452	-0.592939936
AT5G48657	-0.464322448	2.157158419	2.607524638	-0.1599597	2.09796056	1.973831277	-0.289004593	1.508993729	1.943316534
AT5G48670	-0.066328499	0.772558371	1.014846133	0.3464333	0.802412756	1.333480373	-0.411401915	1.368809061	0.489981651
AT5G48730	0.057150055	-0.762888886	-0.80924244	0.0891436	-1.160334036	-0.338127831	0.038491859	-1.091258155	-0.604070925
AT5G48790	-0.135852635	-0.632261722	-1.093017136	-0.1311217	-1.203204804	-1.156299914	-0.067616224	-1.349512907	-0.529203909
AT5G48850	0.484250669	-0.792571355	-1.421501428	0.9272442	-0.178918509	-0.014654114	-0.286212065	-0.891716044	-0.937250498
AT5G48880	-0.28938719	-2.293771562	-0.798527044	-0.387967	-2.296911414	-0.847506963	-0.211099182	-2.453285045	-0.689978859
AT5G48900	-0.454159042	-0.718381539	-1.249045567	-0.3312836	-1.324491975	-1.303195935	-0.446636465	-1.229136332	-0.862337713
AT5G48910	-0.009670548	-0.612551359	-0.631045647	0.01993717	-1.295915394	-0.530311744	-0.093609983	-1.128915628	-0.193819814
AT5G49030	0.027938662	-0.52462224	-0.697879337	-0.1491117	-0.922996056	-0.449594048	-0.044663223	-1.051856949	-0.530847077
AT5G49100	-0.090025188	-0.710954953	-0.790233023	-0.4997633	-1.208579135	-0.63126053	-0.516384563	-1.02502958	-0.52479249
AT5G49130	0.613759489	-0.927351969	-0.84559792	-0.2163606	-1.846176414	-1.899512341	0.257938042	-0.644831385	-1.40257122
AT5G49270	-1.306364233	-0.580111635	-0.52479577	-1.023063	-2.915724874	-2.287058918	-1.542533716	-1.677311434	-1.605917098
AT5G49330	-0.811055433	-1.213454137	-0.774955378	-0.7981344	-2.296464112	-1.082964961	-0.99199665	-2.595896768	-0.051006646
AT5G49340	-0.305084377	-0.309364722	0.593217162	-0.09342495	-0.121135362	-0.060196934	0.141374081	-0.481167602	1.591769689
AT5G49350	-0.740077706	-0.807884588	0.45856423	-1.066855	-0.571067083	-0.632659685	-0.556741881	-0.745846577	0.838868813
AT5G49360	-0.511017606	0.184365611	-0.887930753	-0.2877394	0.679824349	-1.097050449	-0.615290264	0.272074985	-1.430614881
AT5G49390	0.115390301	-1.073555715	-0.920422216	0.01396706	-0.509989889	-0.745462027	-0.071699522	-0.388257141	-0.767602504
AT5G49480	-0.124534663	-0.51169905	0.43408869	0.2020568	-0.69207796	-0.760885937	0.180180174	-1.238282395	-0.362181058
AT5G49520	-0.141436979	2.078163727	2.793977037	-0.1560556	2.285874098	2.687397887	-0.331176831	1.87988419	2.432952441
AT5G49560	0.246138088	-1.169695742	-0.468903165	-0.2303878	-0.722735103	-0.346855623	0.074036469	-1.196857148	-0.937358355
AT5G49570	0.218393395	1.346883795	1.017000807	0.1205779	1.325491646	0.828513052	0.287737186	1.045712953	0.798867865
AT5G49620	-0.148661578	2.697507525	1.523102345	-0.02490493	3.098669292	3.540396106	1.12747755	2.844390317	3.270793502
AT5G49690	0.162844803	1.744629987	1.747761625	0.3797826	3.278857164	2.235720209	0.051091979	3.393829055	2.3659572
AT5G49700	-0.491546937	0.55987875	1.488578155	0.2045958	1.125876033	1.211332388	0.140043367	0.77315011	0.617084317
AT5G49730	-0.168820971	-0.583397015	-1.310394639	-0.7785744	-2.288636035	-2.202471743	-0.35399355	-2.378478146	-0.449298619
AT5G49740	-0.045626173	-0.747437958	-0.590488132	-0.6654086	-2.213703792	-1.42180127	-0.604618736	-2.3480754	-0.054574747
AT5G49770	-1.246631763	-0.180626981	0.092546802	-1.238772	-1.098845186	-0.683931567	-1.419976904	-1.486917945	0.366321979
AT5G49800	-0.317897992	-0.552847626	-1.175498806	-0.4428645	-0.509268287	-1.317003556	-0.316035237	-0.598575535	-1.255225068
AT5G49850	-0.278151394	-0.421954609	-0.881904489	-0.1174704	-0.755088858	-0.457452023	-0.223089973	-1.383861939	0.433198613
AT5G49870	-1.003529034	-0.656070485	-1.036676508	-0.8194368	-3.121336947	-2.088721684	-1.245863876	-2.194504498	-0.356324157
AT5G50100	-0.115252825	-0.483869469	0.087836827	-0.03165458	-0.913752838	-0.519559281	-0.084183111	-1.255919651	-0.125846026
AT5G50120	-0.110478937	0.279107443	-0.409462922	-0.08747267	-0.195555741	0.282216402	-0.162100726	0.307520551	1.015913556
AT5G50240	0.253700324	-0.866920526	-0.192302897	-0.3774178	-1.545657207	-0.780119533	0.523382884	-1.277070101	-0.512282257
AT5G50260	-0.472507694	0.927703582	0.466729058	-0.3141083	0.034222753	0.388294788	-2.632577516	1.380485046	3.526106548
AT5G50300	-0.634482867	-0.942913845	0.063931498	-0.7597459	-1.155556264	-0.363762552	-0.980936976	-1.017716729	0.087671734
AT5G50430	0.186426757	1.076078859	0.500408162	0.2161496	1.012668861	0.395128071	0.115342566	1.094830391	0.530317168
AT5G50440	0.077606194	0.774662935	0.613165874	0.4566594	0.942264039	0.586922474	0.357923738	1.112150161	0.287843628
AT5G50450	-0.299247994	-0.802833462	-2.089738862	-0.2079327	-1.290101143	-1.177024825	-0.467111178	-1.07931791	-1.400773462
AT5G50460	1.726850753	1.861283371	1.054992436	1.147426	1.452365195	0.719411285	1.674682402	1.779977204	1.006436058
AT5G50560	-0.65751168	-0.025931765	0.218838741	-0.7029958	0.176431195	-1.397365365	-0.070440427	0.351871078	-0.311281488
AT5G50720	-0.049621435	-0.254458233	-0.303881499	-0.09267743	0.685228533	0.474169373	0.269732719	0.995319823	1.066030672
AT5G50740	-0.395112919	-1.146160209	-1.121179577	-0.5207941	-1.275870359	-0.75897294	-0.364427296	-0.923762415	-0.854129646
AT5G50760	-0.037350373	0.435511015	1.439245155	-0.159324	0.543257851	1.291430499	0.07758797	0.865546541	2.083294869
AT5G50790	0.132597391	3.083164842	2.727217482	-1.433657	0.639399479	0.425501283	-0.805167161	0.348433877	1.40439686
AT5G50800	-0.001784921	-1.380259399	-0.007372212	-1.079245	-1.690655462	1.449921076	-0.712899688	-1.708329012	1.076725825
AT5G50870	0.346659444	0.732319012	0.470820166	0.6387173	1.194787995	0.394775473	0.503684416	1.152331544	0.114062838
AT5G50915	-0.338822683	-0.500861316	-0.406731128	-0.3151353	-1.907362843	-0.931306669	-0.435080003	-2.590024773	-0.72803177
AT5G50950	0.219214438	-0.575562166	-1.790017072	-0.2370259	-1.392990205	-1.580468035	0.232789637	-0.911209995	-0.237589093
AT5G51010	-0.181533449	-0.61111986	-0.958012147	-0.1055567	-1.085418263	-1.132881821	0.164880529	-1.246769519	-0.915787629
AT5G51030	0.359298917	-1.076714862	-0.160215905	-1.458853	-1.67497471	-0.901065833	0.303971838	-1.162200531	-0.596064497
AT5G51060	-0.428719513	-0.335936021	-0.342519346	-0.4306621	-1.285980991	-1.123135797	-0.539908416	-1.282247701	-0.591018875
AT5G51070	0.275676134	1.813020236	1.130530795	0.7531735	2.238517949	0.979101761	0.610326821	1.966840679	0.493988095
AT5G51110	-0.156728189	-0.869964607	-0.970311984	-0.1281778	-1.168429565	-1.121791624	0.13480984	-1.592313779	-0.921441161
AT5G51160	-0.537113064	1.117719727	0.577236886	-0.3558554	0.819208539	-0.209175561	-0.130963366	1.018685908	0.458353507
AT5G51170	0.744401186	0.387261473	-0.285896704	0.09955096	0.883747821	0.384488996	0.443197313	1.206800168	0.12760714
AT5G51190	-0.489659881	2.726450028	-0.237396305	0.07537337	1.050868717	0.821077754	-0.356870085	0.824690935	-0.071140688
AT5G51270	-0.611286704	0.266537644	-0.612001789	-0.6127973	-1.788455363	-1.234019922	-1.089136427	-0.761256246	-0.950626601
AT5G51290	0.252291835	1.038517785	0.69629586	0.2287859	1.142291027	0.684265663	0.191473501	1.096379706	0.653510315
AT5G51310	-0.846573717	-0.682431081	-1.157305963	-0.8013746	-0.622243802	-0.633930248	-0.637618749	-1.375900878	-0.009422385
AT5G51390	-0.741811529	-0.448478538	-0.536994633	-0.6985665	-0.636617173	-1.159223249	-0.385113799	-0.475811741	-1.086379374
AT5G51440	0.397028583	0.902249379	-0.234016097	1.240525	1.049068673	-0.157800025	0.180204329	0.91937546	-0.444934775
AT5G51470	-0.345769276	-0.542870843	-0.649076591	-0.8471206	-1.944379058	-1.935501324	-1.821395911	-0.566510024	-1.408666908
AT5G51490	-0.678507199	-0.509490148	-0.42125188	-0.9184538	-1.465875399	-1.352519292	-1.509672446	-0.468682126	-1.397070769
AT5G51500	0.14138503	-0.740578798	-0.691604052	-0.6001678	-1.78470941	-1.750077895	-1.034813664	-1.344768684	-1.522415126
AT5G51520	-1.216376095	-0.39771928	-0.919042055	-0.9727706	-2.766271132	-2.447580664	-1.188580694	-1.110953171	-1.834856335
AT5G51545	-0.206353117	-0.634434875	-0.958496645	-0.09307617	-0.960133263	-1.114163222	0.058640571	-1.093753399	-0.726454045
AT5G51550	-0.305633639	-0.923308715	-1.245317913	-0.3412865	-0.784038448	-0.531174264	-0.298311064	-0.829090635	-0.676641971
AT5G51570	0.090781741	0.669257574	1.02681213	0.2109582	1.127489269	1.228473336	0.195307352	1.094387067	0.857560943
AT5G51640	0.219227555	1.290435851	1.489727004	0.2983127	1.559721027	1.256176093	0.107274488	1.514478303	1.203670743
AT5G51670	0.373762516	-0.157035208	-0.570325716	1.349585	0.101626454	-0.888542446	0.073178149	-0.019458143	-0.515802111
AT5G51680	-2.944690104	-0.3807926	-0.47513683	-2.802498	0.158324062	-1.741609635	-1.938246556	-0.383816998	-0.899781168
AT5G51720	-0.681728262	-1.367496957	-1.52410781	-0.7954122	-2.264635198	-2.42744836	-0.018683771	-2.426875534	-2.628629904
AT5G51740	0.736331129	1.01282625	0.636887978	0.8466048	1.396584192	0.767903526	0.364370134	1.242646327	0.51469577
AT5G51780	-0.666642889	0.091834367	-0.361828509	-0.5462795	-0.306853385	-1.453906191	0.197555006	-0.437152681	-0.392917858
AT5G51790	-0.760388603	-0.009269165	-0.341866253	-0.8258774	-0.558474089	-1.418317847	-1.163522827	-0.21714282	-0.90867383
AT5G51810	-0.348037374	-0.584723764	-1.187838873	-0.3189063	-0.516263047	-0.947537309	-0.394080435	-0.515400821	-0.321392769
AT5G51820	0.023239449	-0.737687258	-1.251441422	0.06948967	-1.031373341	-0.967059728	-0.130737477	-1.30395812	-0.835349058
AT5G51830	0.683316734	1.680294877	0.898942809	0.9407665	1.667884138	0.542236924	0.892004168	1.045430931	0.385521075
AT5G51850	-0.44183776	-1.232069717	-0.767479324	-0.07065149	-1.443927837	-0.547312293	-0.066971173	-1.443075623	-0.318898177
AT5G51890	-0.590369532	-0.803421803	-1.142437952	-0.521762	-0.896130046	-0.706080481	-0.475310481	-0.843611487	-1.177676087
AT5G51920	0.212835265	0.636706661	0.840206357	0.8649905	2.020693626	2.418952907	0.807418989	2.599932701	2.03843708
AT5G51930	-1.331150627	-1.067291012	-0.617426151	-1.636307	-2.465248081	-0.885613453	-1.996784892	-0.181177943	-1.072782234
AT5G52010	-0.240430287	-0.813420583	-0.475398258	0.03582442	-1.040762521	-0.547682823	-0.061549527	-1.087634306	-0.508404059
AT5G52020	-0.935285876	-1.122139924	-0.174613845	-0.5061127	-1.731301782	-1.445963152	-0.800848412	-1.336525461	-1.043606807
AT5G52060	-0.330252828	-0.427685963	-0.428521692	-0.2231131	-0.738305369	-0.858134963	-0.250080709	-1.011346951	-0.46719832
AT5G52100	0.041389869	-1.094893063	-1.439404548	-0.425026	-1.64476719	-1.075934139	-0.101037415	-1.677144807	-0.899257804
AT5G52120	1.149192888	0.97783541	0.534278447	1.705201	1.545527006	0.601972832	0.495430547	1.220240438	0.305149255
AT5G52170	0.575285881	-0.869947486	-0.200223183	1.241604	0.849932721	-0.207763378	-0.101550994	-0.72486558	-0.38948628
AT5G52190	0.057680723	-0.811956442	-0.547740008	-0.06768392	-1.29125588	-0.831854955	-0.040668663	-1.521937445	-0.541810684
AT5G52210	0.069393898	1.269692643	0.767812711	0.2248345	1.325756119	0.732639445	-0.027301128	1.36097253	0.766436289
AT5G52250	-0.573503482	-0.014950016	-0.071758021	-0.4862847	-0.374107459	-0.485947775	-0.320031588	-0.468304666	-1.155620546
AT5G52270	1.555754563	0.195435589	0.436243188	0.1699949	-0.06546017	2.082256884	0.267898645	-0.126532079	1.772141943
